onset	duration	trial_type	trial	intensity	latency	rt	pressed_first	agency
15.156	0.3525	pretest	1	0.0	n/a	0.2982299999999991	1	1
19.9561	0.2525	pretest	2	0.0	n/a	0.20100000000000093	1	1
23.9061	0.2192	pretest	3	0.0	n/a	0.16994000000000067	1	1
28.6062	0.2358	pretest	4	0.0	n/a	0.18868999999999736	1	1
32.0063	0.2358	pretest	5	0.0	n/a	0.1956099999999976	1	1
35.7563	0.2025	pretest	6	0.0	n/a	0.15681999999999735	1	1
39.923	0.2192	pretest	7	0.0	n/a	0.16494000000000114	1	1
42.8731	0.2691	pretest	8	0.0	n/a	0.22218000000000115	1	1
47.5065	0.2358	pretest	9	0.0	n/a	0.19562999999999403	1	1
52.2732	0.2525	pretest	10	0.0	n/a	0.21166999999999403	1	1
56.8566	0.2525	pretest	11	0.0	n/a	0.20319999999999735	1	1
60.54	0.2525	pretest	12	0.0	n/a	0.19884999999999736	1	1
64.9068	0.2358	pretest	13	0.0	n/a	0.18288999999999783	1	1
68.6402	0.2024	pretest	14	0.0	n/a	0.16056000000001203	1	1
71.9735	0.2025	pretest	15	0.0	n/a	0.15445000000000114	1	1
76.657	0.2358	pretest	16	0.0	n/a	0.18969000000000114	1	1
80.6403	0.2025	pretest	17	0.0	n/a	0.15743000000000115	1	1
84.6737	0.2025	pretest	18	0.0	n/a	0.15505000000000446	1	1
88.2905	0.1858	pretest	19	0.0	n/a	0.13724000000000114	1	1
92.7405	0.2192	pretest	20	0.0	n/a	0.16618000000000446	1	1
98.0073	0.1858	pretest	21	0.0	n/a	0.14608000000000115	1	1
101.674	0.2358	pretest	22	0.0	n/a	0.19032999999998695	1	1
105.9407	0.2192	pretest	23	0.0	n/a	0.17860999999999025	1	1
110.6241	0.2692	pretest	24	0.0	n/a	0.21413000000000446	1	1
115.2408	0.2025	pretest	25	0.0	n/a	0.15630000000000444	1	1
119.6909	0.2192	pretest	26	0.0	n/a	0.16909000000000446	1	1
123.4409	0.2692	pretest	27	0.0	n/a	0.22609000000000778	1	1
127.441	0.2358	pretest	28	0.0	n/a	0.19296000000000446	1	1
131.2411	0.3025	pretest	29	0.0	n/a	0.24797000000000446	1	1
135.6578	0.2525	pretest	30	0.0	n/a	0.19807000000000446	1	1
156.5248	0.2358	stimulation	1	10.0	0.16833000000000492	0.17370000000000446	0	1
163.6083	0.2024	stimulation	2	10.0	0.12212999999997758	0.1606399999999727	0	1
169.5917	0.1858	stimulation	3	10.0	0.10012999999998622	0.14367000000000113	0	1
174.3751	0.2191	stimulation	4	10.0	0.12223000000000932	0.17511000000000115	0	1
180.7085	0.1858	stimulation	5	10.0	0.12823000000000956	0.14412000000000447	0	1
187.1419	0.2192	stimulation	6	10.0	0.12933000000001765	0.17303000000000446	0	1
191.9753	0.2692	stimulation	7	10.0	0.1601299999999885	0.21844000000000113	0	1
197.2754	0.2192	stimulation	8	10.0	0.14723000000001502	0.16507000000000446	0	1
201.6922	0.2191	stimulation	9	10.0	0.11552999999998585	0.1631699999999908	0	1
208.3756	0.2024	stimulation	10	10.0	0.10323000000000386	0.14985000000000445	0	0
213.8423	0.2025	stimulation	11	10.0	0.11033000000001218	0.15400000000000447	0	1
220.0924	0.1858	stimulation	12	10.0	0.08623000000000795	0.14224000000000114	0	0
227.6758	0.2025	stimulation	13	10.0	0.10222999999999909	0.15692000000000444	0	0
232.2259	0.2192	stimulation	14	10.0	0.12823000000000956	0.16564000000000922	0	1
237.5427	0.1858	stimulation	15	10.0	0.09313000000000964	0.14360000000000114	0	1
242.7427	0.1859	stimulation	16	10.0	0.097029999999997	0.14231999999997605	0	1
247.6095	0.2191	stimulation	17	10.0	0.1412300000000148	0.17022000000000115	0	1
251.6762	0.2192	stimulation	18	10.0	0.10513000000001009	0.16649000000000114	0	0
258.7763	0.2025	stimulation	19	10.0	0.12123000000000454	0.15253000000002956	0	1
264.1765	0.1857	stimulation	20	10.0	0.09503000000004429	0.1430699999999978	0	0
267.7932	0.1857	stimulation	21	10.0	0.10222999999999909	0.14140999999997272	0	0
273.0266	0.2024	stimulation	22	10.0	0.10413000000003374	0.15474000000002958	0	1
277.5433	0.1858	stimulation	23	10.0	0.08212999999998553	0.13294000000002956	0	0
282.1267	0.2025	stimulation	24	10.0	0.11532999999995079	0.15624999999994763	0	1
286.8768	0.2191	stimulation	25	10.0	0.11603000000000245	0.17307999999997273	0	1
291.4269	0.2191	stimulation	26	10.0	0.10603000000001155	0.16573999999999783	0	1
296.5769	0.2025	stimulation	27	10.0	0.08512999999997144	0.15048999999997273	0	1
302.127	0.2025	stimulation	28	10.0	0.09412999999998599	0.1509699999999727	0	1
306.527	0.2192	stimulation	29	10.0	0.11633000000004083	0.16588000000000447	0	1
311.7771	0.2025	stimulation	30	10.0	0.07822999999999818	0.14644000000000446	0	0
316.5939	0.2025	stimulation	31	10.0	0.10822999999997089	0.1604099999999727	0	1
320.444	0.2191	stimulation	32	10.0	0.10923000000000409	0.16530999999997273	0	1
325.694	0.2025	stimulation	33	10.0	0.08113000000000918	0.14609999999997272	0	0
330.0774	0.1858	stimulation	34	10.0	0.10833000000000263	0.14548000000000447	0	1
334.2775	0.1858	stimulation	35	10.0	0.09013000000002373	0.13641000000002956	0	0
337.9609	0.2024	stimulation	36	10.0	0.09813000000000509	0.14814000000002955	0	1
341.5443	0.1691	stimulation	37	10.0	0.06932999999995852	0.11583999999995426	0	0
346.161	0.1858	stimulation	38	10.0	0.08113000000000918	0.13793999999997272	0	1
349.8444	0.6525	stimulation	39	10.0	0.10212999999996734	0.5975799999999728	0	0
355.8112	0.2024	stimulation	40	10.0	0.09713000000002874	0.14937000000002956	0	1
361.0613	0.1857	stimulation	41	10.0	0.09113000000000009	0.14593999999997273	0	1
366.478	0.1858	stimulation	42	10.0	0.08613000000000463	0.13579999999997272	0	1
370.6447	0.1858	stimulation	43	10.0	0.09712999999997189	0.14411999999997271	0	0
375.8948	0.2024	stimulation	44	10.0	0.10023000000004638	0.15663000000002955	0	1
380.0615	0.2025	stimulation	45	10.0	0.09022999999999863	0.14898000000000444	0	1
384.8283	0.1691	stimulation	46	10.0	0.06702999999996744	0.1167799999999978	0	0
388.445	0.1691	stimulation	47	10.0	0.06512999999998963	0.11531000000002956	0	0
392.7784	0.1858	stimulation	48	10.0	0.08223000000001728	0.13281000000002957	0	1
397.8451	0.1525	stimulation	49	10.0	0.07023000000001682	0.10482000000000447	0	0
402.5452	0.2025	stimulation	50	10.0	0.09113000000000009	0.15549999999997272	0	1
407.4952	0.1692	stimulation	51	10.0	0.06913000000000873	0.11629000000000445	0	0
412.8453	0.1858	stimulation	52	10.0	0.08122999999998408	0.14090000000000447	0	1
416.0954	0.1858	stimulation	53	10.0	0.07613000000001373	0.13783000000002957	0	0
421.8788	0.1691	stimulation	54	10.0	0.07523000000001227	0.11320000000000446	0	1
427.8456	0.1857	stimulation	55	10.0	0.08822999999998908	0.14474000000002957	0	1
432.0623	0.1858	stimulation	56	10.0	0.08822999999998908	0.13499000000002956	0	0
437.0957	0.1858	stimulation	57	10.0	0.09512999999996234	0.14034999999997272	0	1
441.0791	0.1858	stimulation	58	10.0	0.08293000000001209	0.13998999999999928	0	1
445.7625	0.1524	stimulation	59	10.0	0.06113000000002738	0.11127000000002957	0	1
450.9293	0.1691	stimulation	60	10.0	0.0819299999999789	0.1272199999999978	0	1
455.5627	0.2024	stimulation	61	10.0	0.09603000000002064	0.14880999999997271	0	1
460.9627	0.1858	stimulation	62	10.0	0.07233000000000127	0.13935000000000447	0	1
465.1294	0.2358	stimulation	63	10.0	0.10222999999999909	0.17958000000002958	0	1
469.7295	0.2358	stimulation	64	10.0	0.07533000000004401	0.18644000000000446	0	1
475.1296	0.2025	stimulation	65	10.0	0.07912999999999963	0.14496000000002957	0	1
