onset	duration	trial_type	trial	intensity	latency	rt	pressed_first	agency
18.3644	0.3359	pretest	1	0.0	n/a	0.2894000000000005	1	1
22.8478	0.2193	pretest	2	0.0	n/a	0.17300000000000043	1	1
28.8646	0.2526	pretest	3	0.0	n/a	0.20259000000000066	1	1
34.448	0.2692	pretest	4	0.0	n/a	0.21782999999999691	1	1
39.7981	0.2526	pretest	5	0.0	n/a	0.21039000000000066	1	1
44.8815	0.2192	pretest	6	0.0	n/a	0.1657299999999969	1	1
49.9149	0.2359	pretest	7	0.0	n/a	0.18714999999999687	1	1
53.5149	0.3693	pretest	8	0.0	n/a	0.31414000000000397	1	1
59.1317	0.2859	pretest	9	0.0	n/a	0.23194999999999688	1	1
64.2318	0.3526	pretest	10	0.0	n/a	0.2985299999999936	1	1
68.8985	0.4026	pretest	11	0.0	n/a	0.3507100000000035	1	1
73.6652	0.2526	pretest	12	0.0	n/a	0.2068399999999969	1	1
76.9486	0.3026	pretest	13	0.0	n/a	0.2504199999999969	1	1
80.6987	0.2192	pretest	14	0.0	n/a	0.1795999999999969	1	1
85.0654	0.236	pretest	15	0.0	n/a	0.1797599999999969	1	1
88.4654	0.3027	pretest	16	0.0	n/a	0.2508499999999969	1	1
92.2655	0.2193	pretest	17	0.0	n/a	0.1778800000000002	1	1
96.7322	0.2193	pretest	18	0.0	n/a	0.1740400000000002	1	1
101.6823	0.2193	pretest	19	0.0	n/a	0.1666399999999969	1	1
105.199	0.2693	pretest	20	0.0	n/a	0.2169699999999969	1	1
109.0158	0.3193	pretest	21	0.0	n/a	0.2712999999999969	1	1
113.8825	0.2359	pretest	22	0.0	n/a	0.1873600000000111	1	1
118.7493	0.2192	pretest	23	0.0	n/a	0.1672399999999888	1	1
121.6826	0.2526	pretest	24	0.0	n/a	0.20923000000000966	1	1
126.3994	0.2192	pretest	25	0.0	n/a	0.1793699999999969	1	1
131.1995	0.2525	pretest	26	0.0	n/a	0.2099600000000111	1	1
134.7995	0.2526	pretest	27	0.0	n/a	0.20906000000001443	1	1
137.8162	0.2526	pretest	28	0.0	n/a	0.1996399999999827	1	1
142.2496	0.2526	pretest	29	0.0	n/a	0.1971200000000111	1	1
145.633	0.2859	pretest	30	0.0	n/a	0.2367999999999827	1	1
163.2499	0.286	stimulation	1	12.0	0.21692999999999824	0.2155100000000111	1	1
171.2667	0.286	stimulation	2	12.0	0.2196300000000026	0.22866000000001113	0	1
177.6001	0.286	stimulation	3	12.0	0.15352999999999678	0.22978000000001442	0	0
185.0003	0.2692	stimulation	4	12.0	0.19662999999997804	0.21966999999998266	0	1
